"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"11","вечерний бишкек новости",FALSE,0,NA,2017-03-29 18:04:19,FALSE,NA,"847147424766414849",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","dowestvemb90",0,FALSE,FALSE,NA,NA
"12","Вакансия штукатур в г. Видное (Москва) - прямой работодатель. Гр. Киргизия муж. 20-45 лет Оплата 1 м2 — 520 руб/м2.
 https://t.co/cnmkXdbF1u",FALSE,0,NA,2017-03-29 18:02:19,FALSE,NA,"847146919076003840",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","_RomanPronin",0,FALSE,FALSE,NA,NA
"13","#news Сегодня: арест в ""Кыргызнефтегазе"", Текебаев остался в СИЗО, наши выиграли https://t.co/l5sNWDa2lM #N",FALSE,0,NA,2017-03-29 17:54:15,FALSE,NA,"847144889846521856",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","diuwyelu",0,FALSE,FALSE,NA,NA
"14","Кыргыз Республикасында адвокаттар коомчулугун колдоо -  https://t.co/NSbp8bGyNh",FALSE,0,NA,2017-03-29 17:39:01,FALSE,NA,"847141056856518660",NA,"<a href=""http://www.indohun.org"" rel=""nofollow"">Indohun</a>","Indohun",0,FALSE,FALSE,NA,NA
"15","Киргизия депортирует британца, сравнившего колбасу с пенисом",FALSE,0,NA,2017-03-29 17:38:01,FALSE,NA,"847140805789863937",NA,"<a href=""http://tsuteina.ru/"" rel=""nofollow"">tsuteina</a>","l2element123dm",0,FALSE,FALSE,NA,NA
"16","Знакомства: Девушка Полина, 24, Бишкек. Ищет: Парня от 30  до 40  https://t.co/IfVGGxHmMC",FALSE,0,NA,2017-03-29 17:12:03,FALSE,NA,"847134268400812033",NA,"<a href=""http://www.bvc.ru/"" rel=""nofollow"">BVC.RU знакомства</a>","sergeysmirnov18",0,FALSE,FALSE,NA,NA
"17","Знакомства: Девушка aika, 23, Бишкек. Ищет: Парня от 30  до 56  https://t.co/6xhH2AUTdm",FALSE,0,NA,2017-03-29 17:06:02,FALSE,NA,"847132755368513536",NA,"<a href=""http://www.bvc.ru/"" rel=""nofollow"">BVC.RU знакомства</a>","sergeysmirnov18",0,FALSE,FALSE,NA,NA
"18","Работа ученицы <ed><U+00A0><U+00BD><ed><U+00B0><U+00A6><ed><U+00A0><U+00BD><ed><U+00B0><U+00A6><ed><U+00A0><U+00BD><ed><U+00B0><U+00A6><ed><U+00A0><U+00BD><ed><U+00B0><U+00A6><ed><U+00A0><U+00BD><ed><U+00B0><U+00A6>
Курсы кроя и шитья +996707880220 Бишкек
Онлайн обучение в реальном режиме… https://t.co/HF28yjNPVO",FALSE,0,NA,2017-03-29 17:05:28,FALSE,NA,"847132612544122880",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","kali_collection",0,FALSE,FALSE,NA,NA
"19","#Бишкек #Киргизия #Kyrgyzstan #kg : Весь #Кыргызстан 15 мая должен перейти на цифровое телевидение, не должно быть.. https://t.co/3DfEITB8T4",FALSE,1,NA,2017-03-29 16:57:04,FALSE,NA,"847130498208092160",NA,"<a href=""http://vk.com"" rel=""nofollow"">vk.com pages</a>","DVBT2rus",0,FALSE,FALSE,NA,NA
"20","тем, кто постится: Бишкек
30-март/2-раджаб
сухур/фажр05:07<U+2015>06:42
зухр13:06
Аср17:33
ифтар/магриб19:30
ишаа21:00",FALSE,0,NA,2017-03-29 16:54:54,FALSE,NA,"847129955406372864",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sunnarus",0,FALSE,FALSE,NA,NA
"21","Видео ""Саламат Садыкова - Кыргыз жери"" (https://t.co/ZJk6Yhotkn) на @YouTube добавлено в",FALSE,0,NA,2017-03-29 16:52:23,FALSE,NA,"847129322217353216",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","AbemKgz",0,FALSE,FALSE,NA,NA
"22","https://t.co/9HBCsNUcGZ Россия, Украина, Казахстан, Киргизия.",FALSE,1,NA,2017-03-29 16:49:22,FALSE,NA,"847128560615784450",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","gnidyuk",0,FALSE,FALSE,NA,NA
"23","RT @robespierre723: - Ты кыргыз?
- Да
- А че ты на кыргызском не разговариваешь?
- А ты кыргыз?
- Да
- А че ты на русском меня спрашиваешь?",FALSE,0,NA,2017-03-29 16:27:11,FALSE,NA,"847122979679064064",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","spobobos",7,TRUE,FALSE,NA,NA
"24","Плакетка ""Бишкек"" https://t.co/3iwGfaZi5E https://t.co/DBIX7a3jhf",FALSE,0,NA,2017-03-29 16:25:42,FALSE,NA,"847122606755078144",NA,"<a href=""http://is.kg"" rel=""nofollow"">Кросспостинг из is.kg</a>","epos_kg",0,FALSE,FALSE,NA,NA
"25","Бишкек как он есть https://t.co/hVJvEyxlSk",FALSE,0,NA,2017-03-29 16:22:40,FALSE,NA,"847121843022696448",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","AnnaCreativna",0,FALSE,FALSE,NA,NA
"26","пагода бишкек",FALSE,0,NA,2017-03-29 16:15:22,FALSE,NA,"847120006672519169",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","clomferdey89",0,FALSE,FALSE,NA,NA
"27","Бишкек
30-март/2-раджаб
Багымдат05:07<U+2015>06:42
Бешим13:06
Аср17:33
Шам19:30
Куптан21:00
Муктаж адамдарга дуа кылып койгула!",FALSE,1,NA,2017-03-29 16:06:51,FALSE,NA,"847117862414245889",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sunnakg",0,FALSE,FALSE,NA,NA
"28","Вступительные испытания в российские вузы можно пройти в городах Бишкек и Ош - Образование в России - РФ и КР - Рос… https://t.co/uoPME2U1mT",FALSE,0,NA,2017-03-29 16:02:54,FALSE,NA,"847116868032835584",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","serg741904",0,FALSE,FALSE,NA,NA
"29","RT @sanjarbeke: Кыргыз милициясы жана орус полициясы... Бишкек - 25.03.2017... Москва - 26.03.2017... https://t.co/zwdCCbJBVc",FALSE,0,NA,2017-03-29 16:02:21,FALSE,NA,"847116727896944642",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","KulunduTair",11,TRUE,FALSE,NA,NA
"30","Amazon до Кыргыз бала (таанышым),  iphone го чехол сатып кунуно 10-40$ чейин таап алам дейт. <ed><U+00A0><U+00BD><ed><U+00B8><U+00B1> Суйлошуп отурсам оооооооу эми кайф да кайф.",FALSE,0,NA,2017-03-29 15:57:30,FALSE,NA,"847115508533137408",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Bakyt555",0,FALSE,FALSE,NA,NA
"31","RT @timeline_rus: Женщины заменили ушедших на фронт мужчин, Киргизия, 1942 год. https://t.co/M2qDqCXYTb",FALSE,0,NA,2017-03-29 14:58:58,FALSE,NA,"847100778145820674",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","khrustaleva1959",2,TRUE,FALSE,NA,NA
"32","Жоролордун жоруктары Кыргыз концерт Ош https://t.co/Qs8nGjFu2b",FALSE,0,NA,2017-03-29 14:55:41,FALSE,NA,"847099950685212672",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","annamakarennko",0,FALSE,FALSE,NA,NA
"33","Видео ""Стойкий КЫРГЫЗ и ЖИВОТНЫЕ"" (https://t.co/ltagtvnCqa) на @YouTube добавлено в",FALSE,0,NA,2017-03-29 14:54:39,FALSE,NA,"847099690336206849",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","CaharetM",0,FALSE,FALSE,NA,NA
"34","“Жакында эле атама УКМКдан байланышып, аны коркутушкан. Алар <U+04E8>м<U+04AF>рбек Текебаев мародерчулукка катыштыгы бар деп... https://t.co/kkmtxKcYbl",FALSE,0,NA,2017-03-29 14:50:12,FALSE,NA,"847098572181000192",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","chorobek",0,FALSE,FALSE,NA,NA
"35","Женщины заменили ушедших на фронт мужчин, Киргизия, 1942 год. https://t.co/M2qDqCXYTb",FALSE,2,NA,2017-03-29 14:50:03,FALSE,NA,"847098533530488833",NA,"<a href=""http://timeline.globi.ru/"" rel=""nofollow"">Timeline_rus_application</a>","timeline_rus",2,FALSE,FALSE,NA,NA
"36","@ZorroTeam А Вьетнам, Китай, Афганистан, Болгария, Чехия, Словакия, Польша, Латвия, Литва, Киргизия, Эстония, Туркмения и др? @SiberianMan",FALSE,0,"ZorroTeam",2017-03-29 14:49:22,FALSE,"847096258661699584","847098360226045952","540792317","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Nikolay_O",0,FALSE,FALSE,NA,NA
"37","Чыныбай Турсунбеков: Киргизия озабочена активизацией террористических групп в Афганистане #Россия #ОБСЕ #Киргизия https://t.co/cWeiznBAar",FALSE,0,NA,2017-03-29 14:45:29,FALSE,NA,"847097385675341824",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","diplomat_ru",0,FALSE,FALSE,NA,NA
"38","RT @robespierre723: - Ты кыргыз?
- Да
- А че ты на кыргызском не разговариваешь?
- А ты кыргыз?
- Да
- А че ты на русском меня спрашиваешь?",FALSE,0,NA,2017-03-29 14:19:16,FALSE,NA,"847090787888320513",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mermaid3112",7,TRUE,FALSE,NA,NA
"39","Нокаут в пиццерии: Бишкек ""Империя пиццы сотрудник СБ избивает клиента"" https… https://t.co/e9RbBGh5Nt #ru_chp #дтп",FALSE,0,NA,2017-03-29 14:05:41,FALSE,NA,"847087369039704064",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","ru_chp_",0,FALSE,FALSE,NA,NA
"40","RT @665mk11: Восхождение на Пик Ленина 2017 г 

Дата: с 01 по 20 июля 
Место: Киргизия ПАМИР 
""ШТАБТУР"" +7 9512103003 https://t.co/IRFUxLTB…",FALSE,0,NA,2017-03-29 12:46:50,FALSE,NA,"847067524881625088",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","665mk11",1,TRUE,FALSE,NA,NA
"41","Восхождение на Пик Ленина 2017 г 

Дата: с 01 по 20 июля 
Место: Киргизия ПАМИР 
""ШТАБТУР"" +7 9512103003… https://t.co/hJTp8LeB0i",FALSE,0,NA,2017-03-29 12:46:32,TRUE,NA,"847067451372322816",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","665mk11",1,FALSE,FALSE,NA,NA
"42","Сегодня: арест в ""Кыргызнефтегазе"", Текебаев остался в СИЗО, наши выиграли https://t.co/6COR0PDqhD",FALSE,0,NA,2017-03-29 12:43:16,FALSE,NA,"847066627602571265",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","nb_nevs",0,FALSE,FALSE,NA,NA
"43","Газификация жилого массива ""Керемет"" г. Бишкек: https://t.co/kGgk7JZ72e на @YouTube",FALSE,1,NA,2017-03-29 12:20:09,FALSE,NA,"847060808588677120",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","gazpromkg",0,FALSE,FALSE,NA,NA
"44","В наличии одна пара серьги кисти<ed><U+00A0><U+00BD><ed><U+00B8><U+008D>. Стоимость 300сом+50сом доставка <ed><U+00A0><U+00BD><ed><U+00B3><U+00A6> Бишкек. По поводу серёжек… https://t.co/51ggJeL4N6",FALSE,0,NA,2017-03-29 12:17:44,FALSE,NA,"847060202738368512",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","ajaraabdraeva",0,FALSE,FALSE,"74.6003","42.8731"
"45","Акыйкатчы Кубат Оторбаев Бишкек ШИИБинин кабылдап-б<U+04E9>л<U+04AF>шт<U+04AF>рг<U+04AF>ч<U+04AF>н к<U+04E9>р<U+04AF>п келди + с<U+04AF>р<U+04E9>т: https://t.co/f8K0eOTwp2",FALSE,0,NA,2017-03-29 12:05:39,FALSE,NA,"847057160643264512",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","KloopKyrgyz",0,FALSE,FALSE,NA,NA
"46","Д<U+04AF>йн<U+04E9>н<U+04AF>н адабий картасында Кыргыз <U+04E9>лк<U+04E9>с<U+04AF> менен Казакстан Чы<U+04CA>гыз Айтматовдун чыгармалары менен к<U+04E9>рс<U+04E9>т<U+04AF>лг<U+04E9>н… https://t.co/AmSctStJLN",FALSE,0,NA,2017-03-29 12:02:29,TRUE,NA,"847056366216921088",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","superinfokg",0,FALSE,FALSE,NA,NA
"47","Азия Кубогуна тандап алуу оюндары Кыргыз <U+04E9>лк<U+04E9>с<U+04AF> Макао 1 0: https://t.co/gTrpAfihIl на",FALSE,0,NA,2017-03-29 12:01:33,FALSE,NA,"847056129205010432",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","janbolot1",0,FALSE,FALSE,NA,NA
"48","Видео ""Азия Кубогуна тандап алуу оюндары Кыргыз <U+04E9>лк<U+04E9>с<U+04AF> Макао 1 0""",FALSE,0,NA,2017-03-29 12:01:21,FALSE,NA,"847056078466510848",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","janbolot1",0,FALSE,FALSE,NA,NA
"49","Айланасы жашылданып, жаз жыттанган Бишкек (фоторепортаж) https://t.co/B8iyKC5KcW https://t.co/Z7632qRDCR",FALSE,0,NA,2017-03-29 12:00:06,FALSE,NA,"847055763545698304",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","superinfokg",0,FALSE,FALSE,NA,NA
"50","Кто в футболке и шортах, а кто в куртке и шапке-в этом весь Бишкек",FALSE,1,NA,2017-03-29 11:37:22,FALSE,NA,"847050043370721280",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","TashbaevaAdinai",0,FALSE,FALSE,NA,NA
"51","@aitbaeev вы где? Каракол, Бишкек?",FALSE,0,"aitbaeev",2017-03-29 11:35:47,FALSE,"847032044068765696","847049645423517696","377840717","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","karakolec",0,FALSE,FALSE,NA,NA
"52","Портер такси Бишкек 0709111131 - MAALYM.KG - Справочно-информационный портал Кыргызстана https://t.co/D5XHLFENBs",FALSE,0,NA,2017-03-29 11:34:06,FALSE,NA,"847049223124258816",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","maalymkg",0,FALSE,FALSE,NA,NA
"53","Сегодня: арест в ""Кыргызнефтегазе"", Текебаев остался в СИЗО, наши выиграли
https://t.co/Mts34Dqh5p",FALSE,0,NA,2017-03-29 11:32:25,FALSE,NA,"847048797763125248",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","vb_kg",0,FALSE,FALSE,NA,NA
"54","Много ответило. Как же вас много: Киргизия, Белоруссия, Чехия, Казахстан, Израиль, Германия, Молдавия и другие. Приятно удивлен :)",FALSE,0,NA,2017-03-29 11:30:16,FALSE,NA,"847048257570308097",NA,"<a href=""http://www.yandex.ru"" rel=""nofollow"">ferma23</a>","sanrenonscal",0,FALSE,FALSE,NA,NA
"55","Асылзат бийчилер""Кыргыз бий"" ТАМАДАЛАР ОРДОСУ 0772 263 463: https://t.co/wFGPmvq0RX на",FALSE,0,NA,2017-03-29 11:14:39,FALSE,NA,"847044327314358272",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","tamadalar",0,FALSE,FALSE,NA,NA
"56","Видео ""Асылзат бийчилер""Кыргыз бий"" ТАМАДАЛАР ОРДОСУ 0772 263 463""",FALSE,0,NA,2017-03-29 11:14:29,FALSE,NA,"847044285740412929",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","tamadalar",0,FALSE,FALSE,NA,NA
"57","Чумаааааа<ed><U+00A0><U+00BD><ed><U+00B8><U+008D> Киргизия, я скучаю! @ Kyrgyzstan https://t.co/MiDrCO82E3",FALSE,0,NA,2017-03-29 11:04:40,FALSE,NA,"847041816050380800",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","nevrotichkatv",0,FALSE,FALSE,"74.983333","41.266667"
"58","30-МАРТ (БИШКЕК): Багымдат 5:11-6:42 Пешим 13:06 Аср 17:33 Шам 19:30 Куптан 20:44.

(ТАЛАС) 5:21-6:51, 13:16, 17:42, 19:41, 20:53.",FALSE,0,NA,2017-03-29 11:00:01,FALSE,NA,"847040644048674816",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","islamjolu",0,FALSE,FALSE,NA,NA
"59","#Киргизия – митинг оппозиции проходит в центре Бишкека на Старой площади https://t.co/H49hYyA66M",FALSE,0,NA,2017-03-29 10:57:02,FALSE,NA,"847039894329446400",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MID_travel",0,FALSE,FALSE,NA,NA
"60","ГЛАВА МИД КР СОВЕРШИТ РАБОЧИЙ ВИЗИТ В ЯПОНИЮ С 29 ПО 31 МАРТА

https://t.co/qP7r9fmxtR

#Киргизия #Кыргызстан #МИД… https://t.co/nkppZ0LIBv",FALSE,0,NA,2017-03-29 10:49:31,TRUE,NA,"847038002773835776",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CAINFO3",0,FALSE,FALSE,NA,NA
"61","Саламат Садыкова Кыргыз жери: https://t.co/ZJk6Yhotkn на @YouTube",FALSE,0,NA,2017-03-29 10:37:54,FALSE,NA,"847035078022606848",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","AbemKgz",0,FALSE,FALSE,NA,NA
"62","Азия Кубогуна тандап алуу оюндары: Кыргыз <U+04E9>лк<U+04E9>с<U+04AF> - Макао 1:0 https://t.co/kO1JUQGQEp",FALSE,0,NA,2017-03-29 10:30:15,FALSE,NA,"847033154368131072",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","PerikaMuz",0,FALSE,FALSE,NA,NA
"63","В Бишкек южане) https://t.co/jdunp2osOe",FALSE,9,NA,2017-03-29 10:05:05,FALSE,NA,"847026821820551169",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","karagulovaziz",0,FALSE,FALSE,NA,NA
"64","Верховный суд Кыргызстана оставил Омурбека Текебаева под арестом https://t.co/z2XRqXEIvv #Кыргызстан #ПраваЧеловека… https://t.co/ayTLTwrW4R",FALSE,0,NA,2017-03-29 10:02:15,TRUE,NA,"847026107828391938",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kurbanaka",0,FALSE,FALSE,NA,NA
"65","Полететь через Бишкек транзитом и влюбиться в него | KLOOP.KG - Новости Кыргызстана https://t.co/aSdaeSE9A4",FALSE,0,NA,2017-03-29 09:56:42,FALSE,NA,"847024709715812352",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Ismanoff",0,FALSE,FALSE,NA,NA
"66","Новости: В Бишкеке посадят 300 ясеней  подробнее: https://t.co/rrziwCc9WF #Бишкек #посадкадеревьев #ясень",FALSE,0,NA,2017-03-29 09:56:39,FALSE,NA,"847024699213316096",NA,"<a href=""http://usta.kg"" rel=""nofollow"">websiteusta</a>","ustakg",0,FALSE,FALSE,NA,NA
"67","Почему Бишкек не в пятнадцати минут езды от Алматы<ed><U+00A0><U+00BD><ed><U+00B8><U+00AD><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD>",FALSE,0,NA,2017-03-29 09:53:10,FALSE,NA,"847023822914174976",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Rizochka2000",0,FALSE,FALSE,NA,NA
"68","RT @letnieno4i: Астана, Алматы, Бишкек, Атырау, Караганда РТ пожалуйста <ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC>
(Это НЕ ню-съёмка, просто мне нужны почти ангелы VS <ed><U+00A0><U+00BD><ed><U+00B8><U+0082>) https://t…",FALSE,0,NA,2017-03-29 09:47:26,FALSE,NA,"847022377645027328",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ladyAzhara",10,TRUE,FALSE,NA,NA
"69","RT @letnieno4i: Астана, Алматы, Бишкек, Атырау, Караганда РТ пожалуйста <ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC>
(Это НЕ ню-съёмка, просто мне нужны почти ангелы VS <ed><U+00A0><U+00BD><ed><U+00B8><U+0082>) https://t…",FALSE,0,NA,2017-03-29 09:40:58,FALSE,NA,"847020751773483008",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Adri_a07",10,TRUE,FALSE,NA,NA
"70","Мне понравилось видео ""ПОЕЗДКА В БИШКЕК | ВОСТАНОВЛЕННЫЙ МАТЕРИАЛ | ВНЕ",FALSE,0,NA,2017-03-29 09:39:37,FALSE,NA,"847020410822569984",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","Aynelya01",0,FALSE,FALSE,NA,NA
"71","Экскурсия Наташи Пушок по Бишкеку - Фрунзе, Киргизия_29.09.2015 https://t.co/PeItbeWwhA",FALSE,0,NA,2017-03-29 09:38:26,FALSE,NA,"847020114125967360",NA,"<a href=""http://www.livejournal.com/"" rel=""nofollow"">LiveJournal.com</a>","kovlam",0,FALSE,FALSE,NA,NA
"72","«СИРОП МАНГУСТИНА»™ ® ОфициальныйСайт производителя! 
https://t.co/kCTjtcgpU1  Россия, Украина, Киргизия, Литва, Ла… https://t.co/fqiD6wAEOB",FALSE,0,NA,2017-03-29 09:34:31,TRUE,NA,"847019128208740352",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","gnidyuk",0,FALSE,FALSE,NA,NA
"73","RT @robespierre723: - Ты кыргыз?
- Да
- А че ты на кыргызском не разговариваешь?
- А ты кыргыз?
- Да
- А че ты на русском меня спрашиваешь?",FALSE,0,NA,2017-03-29 09:29:52,FALSE,NA,"847017957196779520",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","adinay01",7,TRUE,FALSE,NA,NA
"74","Айселки бийчилер Кыргыз бий ТАМАДАЛАР ОРДОСУ 0772 263 463: https://t.co/ivm8vEMuIc на",FALSE,0,NA,2017-03-29 09:28:48,FALSE,NA,"847017689725906944",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","tamadalar",0,FALSE,FALSE,NA,NA
"75","Видео ""Айселки бийчилер Кыргыз бий ТАМАДАЛАР ОРДОСУ 0772 263 463""",FALSE,0,NA,2017-03-29 09:28:45,FALSE,NA,"847017675926659072",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","tamadalar",0,FALSE,FALSE,NA,NA
"76","Эксклюзив бийчилер кыргыз бийи ТАМАДАЛАР ОРДОСУ 0772 263 463: https://t.co/4cNVkelruC на",FALSE,0,NA,2017-03-29 09:20:10,FALSE,NA,"847015515025375232",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","tamadalar",0,FALSE,FALSE,NA,NA
